year,place,category,cnt
2021,백화점,살인,0
2021,슈퍼마켓,살인,0
2021,편의점,살인,0
2021,대형할인매장,살인,0
2021,상점,살인,0
2021,시장_노점,살인,0
2021,숙박업소_목욕탕,살인,19
2021,유흥접객업소,살인,5
2021,사무실,살인,5
2021,공장,살인,3
2021,공사장_광산,살인,2
2021,창고,살인,0
2021,역_대합실,살인,0
2021,지하철,살인,0
2021,기타교통수단내,살인,7
2021,흥행장,살인,0
2021,유원지,살인,1
2021,학교,살인,0
2021,금융기관,살인,0
2021,의료기관,살인,10
2021,종교기관,살인,0
2021,산야,살인,2
2021,해상,살인,1
2021,부대,살인,0
2021,구금장소,살인,0
2021,공지,살인,0
2021,주차장,살인,2
2021,공중화장실,살인,0
2021,피씨방,살인,1
2021,기타,살인,19
2021,아파트_연립다세대,살인,116
2021,단독주택,살인,67
2021,고속도로,살인,1
2021,노상,살인,87
2021,백화점,살인,0
2021,슈퍼마켓,살인,3
2021,편의점,살인,3
2021,대형할인매장,살인,0
2021,상점,살인,3
2021,시장_노점,살인,1
2021,숙박업소_목욕탕,살인,11
2021,유흥접객업소,살인,28
2021,사무실,살인,11
2021,공장,살인,2
2021,공사장_광산,살인,3
2021,창고,살인,0
2021,역_대합실,살인,1
2021,지하철,살인,0
2021,기타교통수단내,살인,1
2021,흥행장,살인,0
2021,유원지,살인,1
2021,학교,살인,1
2021,금융기관,살인,0
2021,의료기관,살인,9
2021,종교기관,살인,1
2021,산야,살인,2
2021,해상,살인,0
2021,부대,살인,0
2021,구금장소,살인,0
2021,공지,살인,0
2021,주차장,살인,7
2021,공중화장실,살인,1
2021,피씨방,살인,0
2021,기타,살인,28
2021,아파트_연립다세대,강도,78
2021,단독주택,강도,47
2021,고속도로,강도,1
2021,노상,강도,114
2021,백화점,강도,2
2021,슈퍼마켓,강도,10
2021,편의점,강도,39
2021,대형할인매장,강도,3
2021,상점,강도,32
2021,시장_노점,강도,3
2021,숙박업소_목욕탕,강도,47
2021,유흥접객업소,강도,27
2021,사무실,강도,15
2021,공장,강도,2
2021,공사장_광산,강도,0
2021,창고,강도,1
2021,역_대합실,강도,2
2021,지하철,강도,0
2021,기타교통수단내,강도,8
2021,흥행장,강도,0
2021,유원지,강도,3
2021,학교,강도,1
2021,금융기관,강도,2
2021,의료기관,강도,3
2021,종교기관,강도,1
2021,산야,강도,4
2021,해상,강도,0
2021,부대,강도,0
2021,구금장소,강도,0
2021,공지,강도,0
2021,주차장,강도,10
2021,공중화장실,강도,3
2021,피씨방,강도,1
2021,기타,강도,36
2021,아파트_연립다세대,강간·강제추행,1561
2021,단독주택,강간·강제추행,976
2021,고속도로,강간·강제추행,2
2021,노상,강간·강제추행,127
2021,백화점,강간·강제추행,0
2021,슈퍼마켓,강간·강제추행,0
2021,편의점,강간·강제추행,1
2021,대형할인매장,강간·강제추행,0
2021,상점,강간·강제추행,33
2021,시장_노점,강간·강제추행,15
2021,숙박업소_목욕탕,강간·강제추행,1692
2021,유흥접객업소,강간·강제추행,158
2021,사무실,강간·강제추행,41
2021,공장,강간·강제추행,2
2021,공사장_광산,강간·강제추행,1
2021,창고,강간·강제추행,5
2021,역_대합실,강간·강제추행,1
2021,지하철,강간·강제추행,0
2021,기타교통수단내,강간·강제추행,136
2021,흥행장,강간·강제추행,2
2021,유원지,강간·강제추행,17
2021,학교,강간·강제추행,16
2021,금융기관,강간·강제추행,0
2021,의료기관,강간·강제추행,15
2021,종교기관,강간·강제추행,8
2021,산야,강간·강제추행,8
2021,해상,강간·강제추행,0
2021,부대,강간·강제추행,1
2021,구금장소,강간·강제추행,0
2021,공지,강간·강제추행,1
2021,주차장,강간·강제추행,20
2021,공중화장실,강간·강제추행,43
2021,피씨방,강간·강제추행,4
2021,기타,강간·강제추행,377
2021,아파트_연립다세대,강간·강제추행,247
2021,단독주택,강간·강제추행,147
2021,고속도로,강간·강제추행,0
2021,노상,강간·강제추행,36
2021,백화점,강간·강제추행,0
2021,슈퍼마켓,강간·강제추행,0
2021,편의점,강간·강제추행,2
2021,대형할인매장,강간·강제추행,0
2021,상점,강간·강제추행,10
2021,시장_노점,강간·강제추행,6
2021,숙박업소_목욕탕,강간·강제추행,170
2021,유흥접객업소,강간·강제추행,38
2021,사무실,강간·강제추행,9
2021,공장,강간·강제추행,1
2021,공사장_광산,강간·강제추행,0
2021,창고,강간·강제추행,1
2021,역_대합실,강간·강제추행,0
2021,지하철,강간·강제추행,0
2021,기타교통수단내,강간·강제추행,32
2021,흥행장,강간·강제추행,0
2021,유원지,강간·강제추행,10
2021,학교,강간·강제추행,8
2021,금융기관,강간·강제추행,0
2021,의료기관,강간·강제추행,12
2021,종교기관,강간·강제추행,2
2021,산야,강간·강제추행,1
2021,해상,강간·강제추행,0
2021,부대,강간·강제추행,0
2021,구금장소,강간·강제추행,1
2021,공지,강간·강제추행,0
2021,주차장,강간·강제추행,11
2021,공중화장실,강간·강제추행,9
2021,피씨방,강간·강제추행,1
2021,기타,강간·강제추행,60
2021,아파트_연립다세대,강간·강제추행,1761
2021,단독주택,강간·강제추행,1096
2021,고속도로,강간·강제추행,16
2021,노상,강간·강제추행,2602
2021,백화점,강간·강제추행,21
2021,슈퍼마켓,강간·강제추행,117
2021,편의점,강간·강제추행,226
2021,대형할인매장,강간·강제추행,14
2021,상점,강간·강제추행,378
2021,시장_노점,강간·강제추행,153
2021,숙박업소_목욕탕,강간·강제추행,803
2021,유흥접객업소,강간·강제추행,1865
2021,사무실,강간·강제추행,608
2021,공장,강간·강제추행,64
2021,공사장_광산,강간·강제추행,11
2021,창고,강간·강제추행,10
2021,역_대합실,강간·강제추행,321
2021,지하철,강간·강제추행,604
2021,기타교통수단내,강간·강제추행,904
2021,흥행장,강간·강제추행,93
2021,유원지,강간·강제추행,191
2021,학교,강간·강제추행,251
2021,금융기관,강간·강제추행,10
2021,의료기관,강간·강제추행,376
2021,종교기관,강간·강제추행,31
2021,산야,강간·강제추행,30
2021,해상,강간·강제추행,2
2021,부대,강간·강제추행,12
2021,구금장소,강간·강제추행,7
2021,공지,강간·강제추행,2
2021,주차장,강간·강제추행,98
2021,공중화장실,강간·강제추행,66
2021,피씨방,강간·강제추행,31
2021,기타,강간·강제추행,1188
2021,아파트_연립다세대,강간·강제추행,78
2021,단독주택,강간·강제추행,71
2021,고속도로,강간·강제추행,0
2021,노상,강간·강제추행,8
2021,백화점,강간·강제추행,0
2021,슈퍼마켓,강간·강제추행,1
2021,편의점,강간·강제추행,1
2021,대형할인매장,강간·강제추행,0
2021,상점,강간·강제추행,2
2021,시장_노점,강간·강제추행,1
2021,숙박업소_목욕탕,강간·강제추행,28
2021,유흥접객업소,강간·강제추행,8
2021,사무실,강간·강제추행,1
2021,공장,강간·강제추행,0
2021,공사장_광산,강간·강제추행,0
2021,창고,강간·강제추행,0
2021,역_대합실,강간·강제추행,0
2021,지하철,강간·강제추행,0
2021,기타교통수단내,강간·강제추행,3
2021,흥행장,강간·강제추행,0
2021,유원지,강간·강제추행,1
2021,학교,강간·강제추행,2
2021,금융기관,강간·강제추행,0
2021,의료기관,강간·강제추행,1
2021,종교기관,강간·강제추행,1
2021,산야,강간·강제추행,2
2021,해상,강간·강제추행,0
2021,부대,강간·강제추행,0
2021,구금장소,강간·강제추행,0
2021,공지,강간·강제추행,0
2021,주차장,강간·강제추행,4
2021,공중화장실,강간·강제추행,3
2021,피씨방,강간·강제추행,0
2021,기타,강간·강제추행,22
2021,아파트_연립다세대,0,279
2021,단독주택,0,246
2021,고속도로,0,0
2021,노상,0,153
2021,백화점,0,0
2021,슈퍼마켓,0,1
2021,편의점,0,1
2021,대형할인매장,0,0
2021,상점,0,19
2021,시장_노점,0,18
2021,숙박업소_목욕탕,0,40
2021,유흥접객업소,0,28
2021,사무실,0,31
2021,공장,0,17
2021,공사장_광산,0,6
2021,창고,0,12
2021,역_대합실,0,3
2021,지하철,0,1
2021,기타교통수단내,0,2
2021,흥행장,0,0
2021,유원지,0,20
2021,학교,0,7
2021,금융기관,0,1
2021,의료기관,0,12
2021,종교기관,0,8
2021,산야,0,15
2021,해상,0,5
2021,부대,0,0
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,36
2021,공중화장실,0,9
2021,피씨방,0,0
2021,기타,0,76
2021,아파트_연립다세대,절도,16482
2021,단독주택,절도,8535
2021,고속도로,절도,99
2021,노상,절도,46374
2021,백화점,절도,2142
2021,슈퍼마켓,절도,9920
2021,편의점,절도,6143
2021,대형할인매장,절도,3350
2021,상점,절도,15031
2021,시장_노점,절도,3970
2021,숙박업소_목욕탕,절도,2666
2021,유흥접객업소,절도,7116
2021,사무실,절도,2282
2021,공장,절도,972
2021,공사장_광산,절도,1205
2021,창고,절도,1179
2021,역_대합실,절도,1100
2021,지하철,절도,435
2021,기타교통수단내,절도,2840
2021,흥행장,절도,364
2021,유원지,절도,1493
2021,학교,절도,1026
2021,금융기관,절도,2881
2021,의료기관,절도,1139
2021,종교기관,절도,440
2021,산야,절도,3514
2021,해상,절도,71
2021,부대,절도,9
2021,구금장소,절도,3
2021,공지,절도,56
2021,주차장,절도,9891
2021,공중화장실,절도,727
2021,피씨방,절도,1253
2021,기타,절도,11701
2021,아파트_연립다세대,폭력,4876
2021,단독주택,폭력,3014
2021,고속도로,폭력,50
2021,노상,폭력,9761
2021,백화점,폭력,18
2021,슈퍼마켓,폭력,90
2021,편의점,폭력,157
2021,대형할인매장,폭력,15
2021,상점,폭력,347
2021,시장_노점,폭력,290
2021,숙박업소_목욕탕,폭력,696
2021,유흥접객업소,폭력,3378
2021,사무실,폭력,1049
2021,공장,폭력,336
2021,공사장_광산,폭력,228
2021,창고,폭력,40
2021,역_대합실,폭력,120
2021,지하철,폭력,37
2021,기타교통수단내,폭력,204
2021,흥행장,폭력,26
2021,유원지,폭력,303
2021,학교,폭력,287
2021,금융기관,폭력,12
2021,의료기관,폭력,330
2021,종교기관,폭력,60
2021,산야,폭력,147
2021,해상,폭력,23
2021,부대,폭력,8
2021,구금장소,폭력,8
2021,공지,폭력,4
2021,주차장,폭력,626
2021,공중화장실,폭력,34
2021,피씨방,폭력,67
2021,기타,폭력,1812
2021,아파트_연립다세대,폭력,23656
2021,단독주택,폭력,12716
2021,고속도로,폭력,206
2021,노상,폭력,41284
2021,백화점,폭력,77
2021,슈퍼마켓,폭력,526
2021,편의점,폭력,1365
2021,대형할인매장,폭력,81
2021,상점,폭력,1506
2021,시장_노점,폭력,1071
2021,숙박업소_목욕탕,폭력,1903
2021,유흥접객업소,폭력,9270
2021,사무실,폭력,2946
2021,공장,폭력,657
2021,공사장_광산,폭력,565
2021,창고,폭력,92
2021,역_대합실,폭력,796
2021,지하철,폭력,376
2021,기타교통수단내,폭력,3090
2021,흥행장,폭력,97
2021,유원지,폭력,1089
2021,학교,폭력,516
2021,금융기관,폭력,72
2021,의료기관,폭력,1239
2021,종교기관,폭력,172
2021,산야,폭력,241
2021,해상,폭력,54
2021,부대,폭력,36
2021,구금장소,폭력,31
2021,공지,폭력,8
2021,주차장,폭력,2850
2021,공중화장실,폭력,160
2021,피씨방,폭력,294
2021,기타,폭력,6900
2021,아파트_연립다세대,폭력,259
2021,단독주택,폭력,141
2021,고속도로,폭력,6
2021,노상,폭력,209
2021,백화점,폭력,0
2021,슈퍼마켓,폭력,1
2021,편의점,폭력,5
2021,대형할인매장,폭력,1
2021,상점,폭력,14
2021,시장_노점,폭력,2
2021,숙박업소_목욕탕,폭력,103
2021,유흥접객업소,폭력,51
2021,사무실,폭력,59
2021,공장,폭력,4
2021,공사장_광산,폭력,3
2021,창고,폭력,0
2021,역_대합실,폭력,3
2021,지하철,폭력,0
2021,기타교통수단내,폭력,139
2021,흥행장,폭력,0
2021,유원지,폭력,3
2021,학교,폭력,3
2021,금융기관,폭력,1
2021,의료기관,폭력,28
2021,종교기관,폭력,5
2021,산야,폭력,5
2021,해상,폭력,0
2021,부대,폭력,0
2021,구금장소,폭력,0
2021,공지,폭력,0
2021,주차장,폭력,13
2021,공중화장실,폭력,0
2021,피씨방,폭력,4
2021,기타,폭력,103
2021,아파트_연립다세대,폭력,5052
2021,단독주택,폭력,3338
2021,고속도로,폭력,90
2021,노상,폭력,6111
2021,백화점,폭력,9
2021,슈퍼마켓,폭력,54
2021,편의점,폭력,208
2021,대형할인매장,폭력,10
2021,상점,폭력,281
2021,시장_노점,폭력,154
2021,숙박업소_목욕탕,폭력,195
2021,유흥접객업소,폭력,1134
2021,사무실,폭력,693
2021,공장,폭력,68
2021,공사장_광산,폭력,52
2021,창고,폭력,9
2021,역_대합실,폭력,30
2021,지하철,폭력,6
2021,기타교통수단내,폭력,117
2021,흥행장,폭력,17
2021,유원지,폭력,101
2021,학교,폭력,90
2021,금융기관,폭력,17
2021,의료기관,폭력,133
2021,종교기관,폭력,32
2021,산야,폭력,75
2021,해상,폭력,10
2021,부대,폭력,1
2021,구금장소,폭력,9
2021,공지,폭력,3
2021,주차장,폭력,265
2021,공중화장실,폭력,5
2021,피씨방,폭력,25
2021,기타,폭력,2664
2021,아파트_연립다세대,폭력,50
2021,단독주택,폭력,17
2021,고속도로,폭력,0
2021,노상,폭력,112
2021,백화점,폭력,0
2021,슈퍼마켓,폭력,1
2021,편의점,폭력,1
2021,대형할인매장,폭력,0
2021,상점,폭력,0
2021,시장_노점,폭력,1
2021,숙박업소_목욕탕,폭력,10
2021,유흥접객업소,폭력,1
2021,사무실,폭력,4
2021,공장,폭력,0
2021,공사장_광산,폭력,0
2021,창고,폭력,0
2021,역_대합실,폭력,0
2021,지하철,폭력,1
2021,기타교통수단내,폭력,3
2021,흥행장,폭력,0
2021,유원지,폭력,2
2021,학교,폭력,7
2021,금융기관,폭력,2
2021,의료기관,폭력,1
2021,종교기관,폭력,2
2021,산야,폭력,0
2021,해상,폭력,0
2021,부대,폭력,0
2021,구금장소,폭력,0
2021,공지,폭력,0
2021,주차장,폭력,3
2021,공중화장실,폭력,1
2021,피씨방,폭력,0
2021,기타,폭력,21
2021,아파트_연립다세대,폭력,648
2021,단독주택,폭력,351
2021,고속도로,폭력,3
2021,노상,폭력,2869
2021,백화점,폭력,4
2021,슈퍼마켓,폭력,12
2021,편의점,폭력,35
2021,대형할인매장,폭력,1
2021,상점,폭력,62
2021,시장_노점,폭력,87
2021,숙박업소_목욕탕,폭력,199
2021,유흥접객업소,폭력,644
2021,사무실,폭력,201
2021,공장,폭력,53
2021,공사장_광산,폭력,55
2021,창고,폭력,6
2021,역_대합실,폭력,20
2021,지하철,폭력,4
2021,기타교통수단내,폭력,36
2021,흥행장,폭력,7
2021,유원지,폭력,122
2021,학교,폭력,145
2021,금융기관,폭력,5
2021,의료기관,폭력,43
2021,종교기관,폭력,38
2021,산야,폭력,38
2021,해상,폭력,3
2021,부대,폭력,5
2021,구금장소,폭력,1
2021,공지,폭력,1
2021,주차장,폭력,199
2021,공중화장실,폭력,28
2021,피씨방,폭력,20
2021,기타,폭력,539
2021,아파트_연립다세대,0,356
2021,단독주택,0,317
2021,고속도로,0,4
2021,노상,0,554
2021,백화점,0,0
2021,슈퍼마켓,0,6
2021,편의점,0,32
2021,대형할인매장,0,7
2021,상점,0,57
2021,시장_노점,0,31
2021,숙박업소_목욕탕,0,43
2021,유흥접객업소,0,129
2021,사무실,0,259
2021,공장,0,9
2021,공사장_광산,0,14
2021,창고,0,3
2021,역_대합실,0,5
2021,지하철,0,1
2021,기타교통수단내,0,30
2021,흥행장,0,1
2021,유원지,0,24
2021,학교,0,42
2021,금융기관,0,18
2021,의료기관,0,22
2021,종교기관,0,7
2021,산야,0,4
2021,해상,0,1
2021,부대,0,6
2021,구금장소,0,2
2021,공지,0,1
2021,주차장,0,17
2021,공중화장실,0,1
2021,피씨방,0,26
2021,기타,0,3102
2021,아파트_연립다세대,0,8144
2021,단독주택,0,4452
2021,고속도로,0,20
2021,노상,0,20560
2021,백화점,0,17
2021,슈퍼마켓,0,118
2021,편의점,0,268
2021,대형할인매장,0,31
2021,상점,0,875
2021,시장_노점,0,756
2021,숙박업소_목욕탕,0,2157
2021,유흥접객업소,0,2216
2021,사무실,0,735
2021,공장,0,152
2021,공사장_광산,0,208
2021,창고,0,85
2021,역_대합실,0,131
2021,지하철,0,25
2021,기타교통수단내,0,190
2021,흥행장,0,32
2021,유원지,0,191
2021,학교,0,104
2021,금융기관,0,98
2021,의료기관,0,121
2021,종교기관,0,147
2021,산야,0,1453
2021,해상,0,31
2021,부대,0,0
2021,구금장소,0,1
2021,공지,0,23
2021,주차장,0,7254
2021,공중화장실,0,134
2021,피씨방,0,110
2021,기타,0,3349
2021,아파트_연립다세대,0,15
2021,단독주택,0,8
2021,고속도로,0,0
2021,노상,0,72
2021,백화점,0,0
2021,슈퍼마켓,0,1
2021,편의점,0,1
2021,대형할인매장,0,0
2021,상점,0,2
2021,시장_노점,0,3
2021,숙박업소_목욕탕,0,2
2021,유흥접객업소,0,5
2021,사무실,0,542
2021,공장,0,1
2021,공사장_광산,0,5
2021,창고,0,0
2021,역_대합실,0,1
2021,지하철,0,0
2021,기타교통수단내,0,0
2021,흥행장,0,0
2021,유원지,0,2
2021,학교,0,21
2021,금융기관,0,4
2021,의료기관,0,6
2021,종교기관,0,0
2021,산야,0,11
2021,해상,0,0
2021,부대,0,3
2021,구금장소,0,6
2021,공지,0,0
2021,주차장,0,1
2021,공중화장실,0,0
2021,피씨방,0,1
2021,기타,0,244
2021,아파트_연립다세대,0,14
2021,단독주택,0,16
2021,고속도로,0,0
2021,노상,0,113
2021,백화점,0,0
2021,슈퍼마켓,0,0
2021,편의점,0,4
2021,대형할인매장,0,0
2021,상점,0,5
2021,시장_노점,0,3
2021,숙박업소_목욕탕,0,2
2021,유흥접객업소,0,14
2021,사무실,0,426
2021,공장,0,0
2021,공사장_광산,0,0
2021,창고,0,0
2021,역_대합실,0,2
2021,지하철,0,0
2021,기타교통수단내,0,4
2021,흥행장,0,0
2021,유원지,0,0
2021,학교,0,14
2021,금융기관,0,4
2021,의료기관,0,9
2021,종교기관,0,2
2021,산야,0,6
2021,해상,0,0
2021,부대,0,0
2021,구금장소,0,8
2021,공지,0,0
2021,주차장,0,2
2021,공중화장실,0,0
2021,피씨방,0,0
2021,기타,0,227
2021,아파트_연립다세대,0,3
2021,단독주택,0,3
2021,고속도로,0,0
2021,노상,0,17
2021,백화점,0,0
2021,슈퍼마켓,0,1
2021,편의점,0,0
2021,대형할인매장,0,0
2021,상점,0,1
2021,시장_노점,0,2
2021,숙박업소_목욕탕,0,3
2021,유흥접객업소,0,18
2021,사무실,0,103
2021,공장,0,0
2021,공사장_광산,0,2
2021,창고,0,0
2021,역_대합실,0,0
2021,지하철,0,0
2021,기타교통수단내,0,0
2021,흥행장,0,4
2021,유원지,0,4
2021,학교,0,8
2021,금융기관,0,0
2021,의료기관,0,3
2021,종교기관,0,0
2021,산야,0,1
2021,해상,0,0
2021,부대,0,2
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,3
2021,공중화장실,0,0
2021,피씨방,0,0
2021,기타,0,224
2021,아파트_연립다세대,0,2
2021,단독주택,0,4
2021,고속도로,0,0
2021,노상,0,14
2021,백화점,0,0
2021,슈퍼마켓,0,1
2021,편의점,0,18
2021,대형할인매장,0,0
2021,상점,0,19
2021,시장_노점,0,9
2021,숙박업소_목욕탕,0,2
2021,유흥접객업소,0,17
2021,사무실,0,16
2021,공장,0,0
2021,공사장_광산,0,0
2021,창고,0,0
2021,역_대합실,0,0
2021,지하철,0,0
2021,기타교통수단내,0,11
2021,흥행장,0,0
2021,유원지,0,0
2021,학교,0,1
2021,금융기관,0,205
2021,의료기관,0,0
2021,종교기관,0,1
2021,산야,0,0
2021,해상,0,0
2021,부대,0,0
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,0
2021,공중화장실,0,0
2021,피씨방,0,0
2021,기타,0,56
2021,아파트_연립다세대,0,206
2021,단독주택,0,256
2021,고속도로,0,15
2021,노상,0,697
2021,백화점,0,2
2021,슈퍼마켓,0,10
2021,편의점,0,125
2021,대형할인매장,0,5
2021,상점,0,248
2021,시장_노점,0,67
2021,숙박업소_목욕탕,0,35
2021,유흥접객업소,0,145
2021,사무실,0,3829
2021,공장,0,17
2021,공사장_광산,0,26
2021,창고,0,4
2021,역_대합실,0,12
2021,지하철,0,1
2021,기타교통수단내,0,4
2021,흥행장,0,2
2021,유원지,0,4
2021,학교,0,25
2021,금융기관,0,125
2021,의료기관,0,63
2021,종교기관,0,19
2021,산야,0,23
2021,해상,0,157
2021,부대,0,2
2021,구금장소,0,1
2021,공지,0,0
2021,주차장,0,52
2021,공중화장실,0,0
2021,피씨방,0,14
2021,기타,0,4281
2021,아파트_연립다세대,0,0
2021,단독주택,0,0
2021,고속도로,0,0
2021,노상,0,1
2021,백화점,0,0
2021,슈퍼마켓,0,2
2021,편의점,0,3
2021,대형할인매장,0,1
2021,상점,0,1
2021,시장_노점,0,1
2021,숙박업소_목욕탕,0,2
2021,유흥접객업소,0,0
2021,사무실,0,17
2021,공장,0,0
2021,공사장_광산,0,0
2021,창고,0,0
2021,역_대합실,0,0
2021,지하철,0,0
2021,기타교통수단내,0,0
2021,흥행장,0,0
2021,유원지,0,1
2021,학교,0,0
2021,금융기관,0,6
2021,의료기관,0,0
2021,종교기관,0,0
2021,산야,0,0
2021,해상,0,0
2021,부대,0,0
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,0
2021,공중화장실,0,0
2021,피씨방,0,0
2021,기타,0,28
2021,아파트_연립다세대,0,10071
2021,단독주택,0,12618
2021,고속도로,0,939
2021,노상,0,44667
2021,백화점,0,115
2021,슈퍼마켓,0,354
2021,편의점,0,2389
2021,대형할인매장,0,67
2021,상점,0,4370
2021,시장_노점,0,1232
2021,숙박업소_목욕탕,0,1153
2021,유흥접객업소,0,11025
2021,사무실,0,28142
2021,공장,0,884
2021,공사장_광산,0,1305
2021,창고,0,92
2021,역_대합실,0,438
2021,지하철,0,59
2021,기타교통수단내,0,1329
2021,흥행장,0,156
2021,유원지,0,176
2021,학교,0,233
2021,금융기관,0,1771
2021,의료기관,0,1516
2021,종교기관,0,153
2021,산야,0,271
2021,해상,0,33
2021,부대,0,45
2021,구금장소,0,12
2021,공지,0,13
2021,주차장,0,1326
2021,공중화장실,0,6
2021,피씨방,0,316
2021,기타,0,166799
2021,아파트_연립다세대,0,2016
2021,단독주택,0,744
2021,고속도로,0,102
2021,노상,0,20347
2021,백화점,0,228
2021,슈퍼마켓,0,658
2021,편의점,0,1013
2021,대형할인매장,0,180
2021,상점,0,1516
2021,시장_노점,0,555
2021,숙박업소_목욕탕,0,197
2021,유흥접객업소,0,1020
2021,사무실,0,3926
2021,공장,0,229
2021,공사장_광산,0,166
2021,창고,0,69
2021,역_대합실,0,1569
2021,지하철,0,788
2021,기타교통수단내,0,2437
2021,흥행장,0,90
2021,유원지,0,972
2021,학교,0,117
2021,금융기관,0,528
2021,의료기관,0,313
2021,종교기관,0,42
2021,산야,0,135
2021,해상,0,22
2021,부대,0,1
2021,구금장소,0,3
2021,공지,0,4
2021,주차장,0,952
2021,공중화장실,0,900
2021,피씨방,0,144
2021,기타,0,8438
2021,아파트_연립다세대,0,141
2021,단독주택,0,46
2021,고속도로,0,1
2021,노상,0,151
2021,백화점,0,7
2021,슈퍼마켓,0,3
2021,편의점,0,5
2021,대형할인매장,0,4
2021,상점,0,39
2021,시장_노점,0,20
2021,숙박업소_목욕탕,0,7
2021,유흥접객업소,0,35
2021,사무실,0,1543
2021,공장,0,36
2021,공사장_광산,0,22
2021,창고,0,1
2021,역_대합실,0,0
2021,지하철,0,0
2021,기타교통수단내,0,0
2021,흥행장,0,4
2021,유원지,0,8
2021,학교,0,15
2021,금융기관,0,43
2021,의료기관,0,17
2021,종교기관,0,12
2021,산야,0,7
2021,해상,0,1
2021,부대,0,0
2021,구금장소,0,0
2021,공지,0,1
2021,주차장,0,5
2021,공중화장실,0,0
2021,피씨방,0,1
2021,기타,0,1291
2021,아파트_연립다세대,0,2316
2021,단독주택,0,1486
2021,고속도로,0,0
2021,노상,0,2132
2021,백화점,0,36
2021,슈퍼마켓,0,45
2021,편의점,0,114
2021,대형할인매장,0,15
2021,상점,0,186
2021,시장_노점,0,130
2021,숙박업소_목욕탕,0,611
2021,유흥접객업소,0,206
2021,사무실,0,383
2021,공장,0,4
2021,공사장_광산,0,1
2021,창고,0,1
2021,역_대합실,0,492
2021,지하철,0,414
2021,기타교통수단내,0,373
2021,흥행장,0,10
2021,유원지,0,196
2021,학교,0,168
2021,금융기관,0,2
2021,의료기관,0,41
2021,종교기관,0,4
2021,산야,0,24
2021,해상,0,0
2021,부대,0,7
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,42
2021,공중화장실,0,822
2021,피씨방,0,150
2021,기타,0,6558
2021,아파트_연립다세대,0,289
2021,단독주택,0,626
2021,고속도로,0,0
2021,노상,0,71
2021,백화점,0,0
2021,슈퍼마켓,0,7
2021,편의점,0,3
2021,대형할인매장,0,1
2021,상점,0,156
2021,시장_노점,0,57
2021,숙박업소_목욕탕,0,50
2021,유흥접객업소,0,320
2021,사무실,0,1613
2021,공장,0,15
2021,공사장_광산,0,1
2021,창고,0,31
2021,역_대합실,0,1
2021,지하철,0,0
2021,기타교통수단내,0,2
2021,흥행장,0,11
2021,유원지,0,9
2021,학교,0,0
2021,금융기관,0,4
2021,의료기관,0,0
2021,종교기관,0,1
2021,산야,0,15
2021,해상,0,4
2021,부대,0,7
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,3
2021,공중화장실,0,0
2021,피씨방,0,108
2021,기타,0,2986
2021,아파트_연립다세대,0,1278
2021,단독주택,0,874
2021,고속도로,0,28
2021,노상,0,4104
2021,백화점,0,50
2021,슈퍼마켓,0,373
2021,편의점,0,1381
2021,대형할인매장,0,58
2021,상점,0,2187
2021,시장_노점,0,686
2021,숙박업소_목욕탕,0,604
2021,유흥접객업소,0,4825
2021,사무실,0,5978
2021,공장,0,517
2021,공사장_광산,0,355
2021,창고,0,25
2021,역_대합실,0,191
2021,지하철,0,17
2021,기타교통수단내,0,381
2021,흥행장,0,38
2021,유원지,0,57
2021,학교,0,80
2021,금융기관,0,650
2021,의료기관,0,564
2021,종교기관,0,50
2021,산야,0,112
2021,해상,0,10
2021,부대,0,2
2021,구금장소,0,0
2021,공지,0,5
2021,주차장,0,187
2021,공중화장실,0,4
2021,피씨방,0,91
2021,기타,0,14946
2021,아파트_연립다세대,0,963
2021,단독주택,0,1430
2021,고속도로,0,7
2021,노상,0,1719
2021,백화점,0,0
2021,슈퍼마켓,0,1
2021,편의점,0,17
2021,대형할인매장,0,0
2021,상점,0,98
2021,시장_노점,0,30
2021,숙박업소_목욕탕,0,934
2021,유흥접객업소,0,148
2021,사무실,0,152
2021,공장,0,67
2021,공사장_광산,0,2
2021,창고,0,6
2021,역_대합실,0,55
2021,지하철,0,1
2021,기타교통수단내,0,127
2021,흥행장,0,1
2021,유원지,0,17
2021,학교,0,7
2021,금융기관,0,52
2021,의료기관,0,311
2021,종교기관,0,3
2021,산야,0,278
2021,해상,0,0
2021,부대,0,0
2021,구금장소,0,1
2021,공지,0,0
2021,주차장,0,90
2021,공중화장실,0,26
2021,피씨방,0,5
2021,기타,0,1540
2021,아파트_연립다세대,0,1426
2021,단독주택,0,874
2021,고속도로,0,5
2021,노상,0,919
2021,백화점,0,1
2021,슈퍼마켓,0,59
2021,편의점,0,52
2021,대형할인매장,0,1
2021,상점,0,780
2021,시장_노점,0,454
2021,숙박업소_목욕탕,0,164
2021,유흥접객업소,0,5865
2021,사무실,0,841
2021,공장,0,384
2021,공사장_광산,0,3
2021,창고,0,4
2021,역_대합실,0,9
2021,지하철,0,0
